date,sku_id,product_name,category,price,units_sold,revenue,cost,inventory_on_hand
2025-02-02,SKU_1082,Toys Product 2,Toys,320.43,47,15060.19,194.55,814
2025-02-03,SKU_1082,Toys Product 2,Toys,323.95,14,4535.35,194.55,800
2025-02-04,SKU_1082,Toys Product 2,Toys,320.43,45,14419.33,194.55,755
2025-02-05,SKU_1082,Toys Product 2,Toys,320.43,47,15060.19,194.55,708
2025-02-06,SKU_1082,Toys Product 2,Toys,320.43,30,9612.89,194.55,678
2025-02-07,SKU_1082,Toys Product 2,Toys,302.04,22,6644.87,194.55,656
2025-02-08,SKU_1082,Toys Product 2,Toys,320.43,18,5767.73,194.55,638
2025-02-09,SKU_1082,Toys Product 2,Toys,320.43,23,7369.88,194.55,615
2025-02-10,SKU_1082,Toys Product 2,Toys,320.43,18,5767.73,194.55,597
2025-02-11,SKU_1082,Toys Product 2,Toys,320.43,10,3204.3,194.55,587
2025-02-12,SKU_1082,Toys Product 2,Toys,320.43,37,11855.89,194.55,550
2025-02-13,SKU_1082,Toys Product 2,Toys,349.83,29,10145.14,194.55,521
2025-02-14,SKU_1082,Toys Product 2,Toys,320.43,19,6088.16,194.55,502
2025-02-15,SKU_1082,Toys Product 2,Toys,320.43,22,7049.45,194.55,480
2025-02-16,SKU_1082,Toys Product 2,Toys,320.43,21,6729.02,194.55,459
2025-02-17,SKU_1082,Toys Product 2,Toys,320.43,30,9612.89,194.55,429
2025-02-18,SKU_1082,Toys Product 2,Toys,320.43,45,14419.33,194.55,384
2025-02-19,SKU_1082,Toys Product 2,Toys,320.43,18,5767.73,194.55,366
2025-02-20,SKU_1082,Toys Product 2,Toys,320.43,12,3845.15,194.55,354
2025-02-21,SKU_1082,Toys Product 2,Toys,320.43,16,5126.87,194.55,338
2025-02-22,SKU_1082,Toys Product 2,Toys,320.43,18,5767.73,194.55,320
2025-02-23,SKU_1082,Toys Product 2,Toys,320.43,63,20187.06,194.55,257
2025-02-24,SKU_1082,Toys Product 2,Toys,320.43,35,11215.03,194.55,222
2025-02-25,SKU_1082,Toys Product 2,Toys,320.43,42,13458.04,194.55,836
2025-02-26,SKU_1082,Toys Product 2,Toys,320.43,18,5767.73,194.55,818
2025-02-27,SKU_1082,Toys Product 2,Toys,320.43,29,9292.46,194.55,789
2025-02-28,SKU_1082,Toys Product 2,Toys,320.43,47,15060.19,194.55,742
2025-03-01,SKU_1082,Toys Product 2,Toys,320.43,42,13458.04,194.55,700
2025-03-02,SKU_1082,Toys Product 2,Toys,320.43,36,11535.46,194.55,664
2025-03-03,SKU_1082,Toys Product 2,Toys,320.43,33,10574.18,194.55,631
2025-03-04,SKU_1082,Toys Product 2,Toys,320.43,34,10894.6,194.55,597
2025-03-05,SKU_1082,Toys Product 2,Toys,320.43,46,14739.76,194.55,551
2025-03-06,SKU_1082,Toys Product 2,Toys,320.43,23,7369.88,194.55,528
2025-03-07,SKU_1082,Toys Product 2,Toys,320.43,21,6729.02,194.55,507
2025-03-08,SKU_1082,Toys Product 2,Toys,320.43,15,4806.44,194.55,492
2025-03-09,SKU_1082,Toys Product 2,Toys,320.43,52,16662.34,194.55,440
2025-03-10,SKU_1082,Toys Product 2,Toys,320.43,17,5447.3,194.55,423
2025-03-11,SKU_1082,Toys Product 2,Toys,301.32,17,5122.4,194.55,406
2025-03-12,SKU_1082,Toys Product 2,Toys,320.43,52,16662.34,194.55,354
2025-03-13,SKU_1082,Toys Product 2,Toys,320.43,46,14739.76,194.55,308
2025-03-14,SKU_1082,Toys Product 2,Toys,320.43,30,9612.89,194.55,278
2025-03-15,SKU_1082,Toys Product 2,Toys,320.43,21,6729.02,194.55,257
2025-03-16,SKU_1082,Toys Product 2,Toys,320.43,59,18905.34,194.55,1113
2025-03-17,SKU_1082,Toys Product 2,Toys,320.43,33,10574.18,194.55,1080
2025-03-18,SKU_1082,Toys Product 2,Toys,320.43,30,9612.89,194.55,1050
2025-03-19,SKU_1082,Toys Product 2,Toys,293.98,15,4409.77,194.55,1035
2025-03-20,SKU_1082,Toys Product 2,Toys,320.43,44,14098.9,194.55,991
2025-03-21,SKU_1082,Toys Product 2,Toys,320.43,32,10253.75,194.55,959
2025-03-22,SKU_1082,Toys Product 2,Toys,320.43,56,17944.06,194.55,903
2025-03-23,SKU_1082,Toys Product 2,Toys,320.43,43,13778.47,194.55,860
2025-03-24,SKU_1082,Toys Product 2,Toys,320.43,47,15060.19,194.55,813
2025-03-25,SKU_1082,Toys Product 2,Toys,320.43,35,11215.03,194.55,778
2025-03-26,SKU_1082,Toys Product 2,Toys,320.43,48,15380.62,194.55,730
2025-03-27,SKU_1082,Toys Product 2,Toys,320.43,40,12817.18,194.55,690
2025-03-28,SKU_1082,Toys Product 2,Toys,320.43,13,4165.58,194.55,677
2025-03-29,SKU_1082,Toys Product 2,Toys,292.56,46,13457.62,194.55,631
2025-03-30,SKU_1082,Toys Product 2,Toys,320.43,36,11535.46,194.55,595
2025-03-31,SKU_1082,Toys Product 2,Toys,311.27,42,13073.26,194.55,553
2025-04-01,SKU_1082,Toys Product 2,Toys,320.43,34,10894.6,194.55,519
2025-04-02,SKU_1082,Toys Product 2,Toys,320.43,40,12817.18,194.55,479
2025-04-03,SKU_1082,Toys Product 2,Toys,320.43,34,10894.6,194.55,445
2025-04-04,SKU_1082,Toys Product 2,Toys,320.43,30,9612.89,194.55,415
2025-04-05,SKU_1082,Toys Product 2,Toys,320.43,44,14098.9,194.55,371
2025-04-06,SKU_1082,Toys Product 2,Toys,320.43,41,13137.61,194.55,330
2025-04-07,SKU_1082,Toys Product 2,Toys,320.43,42,13458.04,194.55,288
2025-04-08,SKU_1082,Toys Product 2,Toys,324.87,30,9745.98,194.55,258
2025-04-09,SKU_1082,Toys Product 2,Toys,320.43,15,4806.44,194.55,243
2025-04-10,SKU_1082,Toys Product 2,Toys,320.43,8,2563.44,194.55,235
2025-04-11,SKU_1082,Toys Product 2,Toys,320.43,46,14739.76,194.55,1111
2025-04-12,SKU_1082,Toys Product 2,Toys,320.43,19,6088.16,194.55,1092
2025-04-13,SKU_1082,Toys Product 2,Toys,320.43,19,6088.16,194.55,1073
2025-04-14,SKU_1082,Toys Product 2,Toys,350.92,23,8071.24,194.55,1050
2025-04-15,SKU_1082,Toys Product 2,Toys,313.82,44,13808.21,194.55,1006
2025-04-16,SKU_1082,Toys Product 2,Toys,320.43,27,8651.6,194.55,979
2025-04-17,SKU_1082,Toys Product 2,Toys,320.43,25,8010.74,194.55,954
2025-04-18,SKU_1082,Toys Product 2,Toys,320.43,37,11855.89,194.55,917
2025-04-19,SKU_1082,Toys Product 2,Toys,320.43,36,11535.46,194.55,881
2025-04-20,SKU_1082,Toys Product 2,Toys,320.43,46,14739.76,194.55,835
2025-04-21,SKU_1082,Toys Product 2,Toys,320.43,29,9292.46,194.55,806
2025-04-22,SKU_1082,Toys Product 2,Toys,320.43,17,5447.3,194.55,789
2025-04-23,SKU_1082,Toys Product 2,Toys,320.43,12,3845.15,194.55,777
2025-04-24,SKU_1082,Toys Product 2,Toys,320.43,12,3845.15,194.55,765
2025-04-25,SKU_1082,Toys Product 2,Toys,320.43,44,14098.9,194.55,721
2025-04-26,SKU_1082,Toys Product 2,Toys,322.39,57,18376.08,194.55,664
2025-04-27,SKU_1082,Toys Product 2,Toys,320.43,33,10574.18,194.55,631
2025-04-28,SKU_1082,Toys Product 2,Toys,320.43,46,14739.76,194.55,585
2025-04-29,SKU_1082,Toys Product 2,Toys,320.43,22,7049.45,194.55,563
2025-04-30,SKU_1082,Toys Product 2,Toys,320.43,18,5767.73,194.55,545
2025-05-01,SKU_1082,Toys Product 2,Toys,320.43,25,8010.74,194.55,520
2025-05-02,SKU_1082,Toys Product 2,Toys,320.43,41,13137.61,194.55,479
2025-05-03,SKU_1082,Toys Product 2,Toys,320.43,19,6088.16,194.55,460
2025-05-04,SKU_1082,Toys Product 2,Toys,320.43,30,9612.89,194.55,430
2025-05-05,SKU_1082,Toys Product 2,Toys,298.84,24,7172.13,194.55,406
2025-05-06,SKU_1082,Toys Product 2,Toys,320.43,8,2563.44,194.55,398
2025-05-07,SKU_1082,Toys Product 2,Toys,293.88,50,14694.11,194.55,348
2025-05-08,SKU_1082,Toys Product 2,Toys,320.43,44,14098.9,194.55,304
2025-05-09,SKU_1082,Toys Product 2,Toys,320.43,17,5447.3,194.55,287
2025-05-10,SKU_1082,Toys Product 2,Toys,320.43,46,14739.76,194.55,241
2025-05-11,SKU_1082,Toys Product 2,Toys,320.43,30,9612.89,194.55,211
2025-05-12,SKU_1082,Toys Product 2,Toys,320.43,44,14098.9,194.55,953
2025-05-13,SKU_1082,Toys Product 2,Toys,320.43,25,8010.74,194.55,928
2025-05-14,SKU_1082,Toys Product 2,Toys,320.43,13,4165.58,194.55,915
2025-05-15,SKU_1082,Toys Product 2,Toys,320.43,30,9612.89,194.55,885
2025-05-16,SKU_1082,Toys Product 2,Toys,320.43,14,4486.01,194.55,871
2025-05-17,SKU_1082,Toys Product 2,Toys,320.43,17,5447.3,194.55,854
2025-05-18,SKU_1082,Toys Product 2,Toys,317.44,61,19363.58,194.55,793
2025-05-19,SKU_1082,Toys Product 2,Toys,320.43,39,12496.75,194.55,754
2025-05-20,SKU_1082,Toys Product 2,Toys,320.43,34,10894.6,194.55,720
2025-05-21,SKU_1082,Toys Product 2,Toys,320.43,14,4486.01,194.55,706
2025-05-22,SKU_1082,Toys Product 2,Toys,320.43,12,3845.15,194.55,694
2025-05-23,SKU_1082,Toys Product 2,Toys,320.43,11,3524.73,194.55,683
2025-05-24,SKU_1082,Toys Product 2,Toys,320.43,11,3524.73,194.55,672
2025-05-25,SKU_1082,Toys Product 2,Toys,320.43,26,8331.17,194.55,646
2025-05-26,SKU_1082,Toys Product 2,Toys,320.43,14,4486.01,194.55,632
2025-05-27,SKU_1082,Toys Product 2,Toys,320.43,26,8331.17,194.55,606
2025-05-28,SKU_1082,Toys Product 2,Toys,320.43,45,14419.33,194.55,561
2025-05-29,SKU_1082,Toys Product 2,Toys,320.43,29,9292.46,194.55,532
2025-05-30,SKU_1082,Toys Product 2,Toys,320.43,37,11855.89,194.55,495
2025-05-31,SKU_1082,Toys Product 2,Toys,320.43,24,7690.31,194.55,471
2025-06-01,SKU_1082,Toys Product 2,Toys,320.43,58,18584.91,194.55,413
2025-06-02,SKU_1082,Toys Product 2,Toys,320.43,41,13137.61,194.55,372
2025-06-03,SKU_1082,Toys Product 2,Toys,320.43,48,15380.62,194.55,324
2025-06-04,SKU_1082,Toys Product 2,Toys,320.43,34,10894.6,194.55,290
2025-06-05,SKU_1082,Toys Product 2,Toys,320.43,37,11855.89,194.55,253
2025-06-06,SKU_1082,Toys Product 2,Toys,320.43,43,13778.47,194.55,210
2025-06-07,SKU_1082,Toys Product 2,Toys,320.43,61,19546.2,194.55,1087
2025-06-08,SKU_1082,Toys Product 2,Toys,320.43,54,17303.2,194.55,1033
2025-06-09,SKU_1082,Toys Product 2,Toys,320.43,45,14419.33,194.55,988
2025-06-10,SKU_1082,Toys Product 2,Toys,320.43,10,3204.3,194.55,978
2025-06-11,SKU_1082,Toys Product 2,Toys,320.43,11,3524.73,194.55,967
2025-06-12,SKU_1082,Toys Product 2,Toys,316.02,28,8848.62,194.55,939
2025-06-13,SKU_1082,Toys Product 2,Toys,320.43,33,10574.18,194.55,906
2025-06-14,SKU_1082,Toys Product 2,Toys,320.43,23,7369.88,194.55,883
2025-06-15,SKU_1082,Toys Product 2,Toys,320.43,16,5126.87,194.55,867
2025-06-16,SKU_1082,Toys Product 2,Toys,320.43,25,8010.74,194.55,842
2025-06-17,SKU_1082,Toys Product 2,Toys,320.43,22,7049.45,194.55,820
2025-06-18,SKU_1082,Toys Product 2,Toys,320.43,23,7369.88,194.55,797
2025-06-19,SKU_1082,Toys Product 2,Toys,320.43,42,13458.04,194.55,755
2025-06-20,SKU_1082,Toys Product 2,Toys,320.43,19,6088.16,194.55,736
2025-06-21,SKU_1082,Toys Product 2,Toys,320.43,34,10894.6,194.55,702
2025-06-22,SKU_1082,Toys Product 2,Toys,320.43,25,8010.74,194.55,677
2025-06-23,SKU_1082,Toys Product 2,Toys,320.43,31,9933.32,194.55,646
2025-06-24,SKU_1082,Toys Product 2,Toys,320.43,17,5447.3,194.55,629
2025-06-25,SKU_1082,Toys Product 2,Toys,318.28,44,14004.27,194.55,585
2025-06-26,SKU_1082,Toys Product 2,Toys,320.43,16,5126.87,194.55,569
2025-06-27,SKU_1082,Toys Product 2,Toys,320.43,27,8651.6,194.55,542
2025-06-28,SKU_1082,Toys Product 2,Toys,320.43,47,15060.19,194.55,495
2025-06-29,SKU_1082,Toys Product 2,Toys,320.43,63,20187.06,194.55,432
2025-06-30,SKU_1082,Toys Product 2,Toys,320.43,15,4806.44,194.55,417
2025-07-01,SKU_1082,Toys Product 2,Toys,320.43,25,8010.74,194.55,392
2025-07-02,SKU_1082,Toys Product 2,Toys,320.43,13,4165.58,194.55,379
2025-07-03,SKU_1082,Toys Product 2,Toys,320.43,18,5767.73,194.55,361
2025-07-04,SKU_1082,Toys Product 2,Toys,320.43,19,6088.16,194.55,342
2025-07-05,SKU_1082,Toys Product 2,Toys,320.43,19,6088.16,194.55,323
2025-07-06,SKU_1082,Toys Product 2,Toys,320.43,54,17303.2,194.55,269
2025-07-07,SKU_1082,Toys Product 2,Toys,320.43,29,9292.46,194.55,240
2025-07-08,SKU_1082,Toys Product 2,Toys,320.43,44,14098.9,194.55,1134
2025-07-09,SKU_1082,Toys Product 2,Toys,320.43,25,8010.74,194.55,1109
2025-07-10,SKU_1082,Toys Product 2,Toys,320.43,17,5447.3,194.55,1092
2025-07-11,SKU_1082,Toys Product 2,Toys,320.43,48,15380.62,194.55,1044
2025-07-12,SKU_1082,Toys Product 2,Toys,320.43,43,13778.47,194.55,1001
2025-07-13,SKU_1082,Toys Product 2,Toys,320.43,50,16021.48,194.55,951
2025-07-14,SKU_1082,Toys Product 2,Toys,320.43,17,5447.3,194.55,934
2025-07-15,SKU_1082,Toys Product 2,Toys,321.8,16,5148.76,194.55,918
2025-07-16,SKU_1082,Toys Product 2,Toys,320.43,39,12496.75,194.55,879
2025-07-17,SKU_1082,Toys Product 2,Toys,320.43,18,5767.73,194.55,861
2025-07-18,SKU_1082,Toys Product 2,Toys,320.43,31,9933.32,194.55,830
2025-07-19,SKU_1082,Toys Product 2,Toys,320.43,29,9292.46,194.55,801
2025-07-20,SKU_1082,Toys Product 2,Toys,320.43,14,4486.01,194.55,787
2025-07-21,SKU_1082,Toys Product 2,Toys,320.43,35,11215.03,194.55,752
2025-07-22,SKU_1082,Toys Product 2,Toys,320.43,40,12817.18,194.55,712
2025-07-23,SKU_1082,Toys Product 2,Toys,320.43,46,14739.76,194.55,666
2025-07-24,SKU_1082,Toys Product 2,Toys,320.43,46,14739.76,194.55,620
2025-07-25,SKU_1082,Toys Product 2,Toys,320.43,37,11855.89,194.55,583
2025-07-26,SKU_1082,Toys Product 2,Toys,320.43,31,9933.32,194.55,552
2025-07-27,SKU_1082,Toys Product 2,Toys,320.43,25,8010.74,194.55,527
2025-07-28,SKU_1082,Toys Product 2,Toys,320.43,36,11535.46,194.55,491
2025-07-29,SKU_1082,Toys Product 2,Toys,320.43,24,7690.31,194.55,467
2025-07-30,SKU_1082,Toys Product 2,Toys,320.43,43,13778.47,194.55,424
2025-07-31,SKU_1082,Toys Product 2,Toys,320.43,46,14739.76,194.55,378
2025-08-01,SKU_1082,Toys Product 2,Toys,320.43,25,8010.74,194.55,353
2025-08-02,SKU_1082,Toys Product 2,Toys,320.43,28,8972.03,194.55,325
2025-08-03,SKU_1082,Toys Product 2,Toys,320.43,42,13458.04,194.55,283
2025-08-04,SKU_1082,Toys Product 2,Toys,294.83,22,6486.36,194.55,261
2025-08-05,SKU_1082,Toys Product 2,Toys,320.43,20,6408.59,194.55,241
2025-08-06,SKU_1082,Toys Product 2,Toys,320.43,37,11855.89,194.55,204
2025-08-07,SKU_1082,Toys Product 2,Toys,320.43,16,5126.87,194.55,1008
2025-08-08,SKU_1082,Toys Product 2,Toys,320.43,15,4806.44,194.55,993
2025-08-09,SKU_1082,Toys Product 2,Toys,320.43,30,9612.89,194.55,963
2025-08-10,SKU_1082,Toys Product 2,Toys,320.43,46,14739.76,194.55,917
2025-08-11,SKU_1082,Toys Product 2,Toys,320.43,9,2883.87,194.55,908
2025-08-12,SKU_1082,Toys Product 2,Toys,320.43,15,4806.44,194.55,893
2025-08-13,SKU_1082,Toys Product 2,Toys,320.43,20,6408.59,194.55,873
2025-08-14,SKU_1082,Toys Product 2,Toys,320.43,25,8010.74,194.55,848
2025-08-15,SKU_1082,Toys Product 2,Toys,320.43,21,6729.02,194.55,827
2025-08-16,SKU_1082,Toys Product 2,Toys,320.43,32,10253.75,194.55,795
2025-08-17,SKU_1082,Toys Product 2,Toys,320.43,46,14739.76,194.55,749
2025-08-18,SKU_1082,Toys Product 2,Toys,320.43,10,3204.3,194.55,739
2025-08-19,SKU_1082,Toys Product 2,Toys,320.43,44,14098.9,194.55,695
2025-08-20,SKU_1082,Toys Product 2,Toys,320.43,21,6729.02,194.55,674
2025-08-21,SKU_1082,Toys Product 2,Toys,320.43,29,9292.46,194.55,645
2025-08-22,SKU_1082,Toys Product 2,Toys,320.43,46,14739.76,194.55,599
2025-08-23,SKU_1082,Toys Product 2,Toys,320.43,43,13778.47,194.55,556
2025-08-24,SKU_1082,Toys Product 2,Toys,345.72,22,7605.84,194.55,534
2025-08-25,SKU_1082,Toys Product 2,Toys,320.43,35,11215.03,194.55,499
2025-08-26,SKU_1082,Toys Product 2,Toys,320.43,47,15060.19,194.55,452
2025-08-27,SKU_1082,Toys Product 2,Toys,311.45,6,1868.67,194.55,446
2025-08-28,SKU_1082,Toys Product 2,Toys,320.43,26,8331.17,194.55,420
2025-08-29,SKU_1082,Toys Product 2,Toys,320.43,11,3524.73,194.55,409
2025-08-30,SKU_1082,Toys Product 2,Toys,320.43,46,14739.76,194.55,363
2025-08-31,SKU_1082,Toys Product 2,Toys,320.43,12,3845.15,194.55,351
2025-09-01,SKU_1082,Toys Product 2,Toys,320.43,27,8651.6,194.55,324
2025-09-02,SKU_1082,Toys Product 2,Toys,320.43,18,5767.73,194.55,306
2025-09-03,SKU_1082,Toys Product 2,Toys,320.43,38,12176.32,194.55,268
2025-09-04,SKU_1082,Toys Product 2,Toys,320.43,18,5767.73,194.55,250
2025-09-05,SKU_1082,Toys Product 2,Toys,320.43,48,15380.62,194.55,202
2025-09-06,SKU_1082,Toys Product 2,Toys,320.43,65,20827.92,194.55,1020
2025-09-07,SKU_1082,Toys Product 2,Toys,320.43,49,15701.05,194.55,971
2025-09-08,SKU_1082,Toys Product 2,Toys,320.43,26,8331.17,194.55,945
2025-09-09,SKU_1082,Toys Product 2,Toys,339.47,22,7468.27,194.55,923
2025-09-10,SKU_1082,Toys Product 2,Toys,320.43,26,8331.17,194.55,897
2025-09-11,SKU_1082,Toys Product 2,Toys,320.43,46,14739.76,194.55,851
2025-09-12,SKU_1082,Toys Product 2,Toys,320.43,33,10574.18,194.55,818
2025-09-13,SKU_1082,Toys Product 2,Toys,320.43,51,16341.91,194.55,767
2025-09-14,SKU_1082,Toys Product 2,Toys,320.43,36,11535.46,194.55,731
2025-09-15,SKU_1082,Toys Product 2,Toys,320.43,17,5447.3,194.55,714
2025-09-16,SKU_1082,Toys Product 2,Toys,320.43,32,10253.75,194.55,682
2025-09-17,SKU_1082,Toys Product 2,Toys,320.43,33,10574.18,194.55,649
2025-09-18,SKU_1082,Toys Product 2,Toys,320.43,14,4486.01,194.55,635
2025-09-19,SKU_1082,Toys Product 2,Toys,320.43,47,15060.19,194.55,588
2025-09-20,SKU_1082,Toys Product 2,Toys,320.43,53,16982.77,194.55,535
2025-09-21,SKU_1082,Toys Product 2,Toys,320.43,47,15060.19,194.55,488
2025-09-22,SKU_1082,Toys Product 2,Toys,320.43,19,6088.16,194.55,469
2025-09-23,SKU_1082,Toys Product 2,Toys,320.43,27,8651.6,194.55,442
2025-09-24,SKU_1082,Toys Product 2,Toys,320.43,12,3845.15,194.55,430
2025-09-25,SKU_1082,Toys Product 2,Toys,320.43,36,11535.46,194.55,394
2025-09-26,SKU_1082,Toys Product 2,Toys,324.33,36,11675.94,194.55,358
2025-09-27,SKU_1082,Toys Product 2,Toys,320.43,13,4165.58,194.55,345
2025-09-28,SKU_1082,Toys Product 2,Toys,320.43,38,12176.32,194.55,307
2025-09-29,SKU_1082,Toys Product 2,Toys,320.43,44,14098.9,194.55,263
2025-09-30,SKU_1082,Toys Product 2,Toys,320.43,17,5447.3,194.55,246
2025-10-01,SKU_1082,Toys Product 2,Toys,318.04,9,2862.39,194.55,237
2025-10-02,SKU_1082,Toys Product 2,Toys,320.43,40,12817.18,194.55,743
2025-10-03,SKU_1082,Toys Product 2,Toys,320.43,24,7690.31,194.55,719
2025-10-04,SKU_1082,Toys Product 2,Toys,320.43,62,19866.63,194.55,657
2025-10-05,SKU_1082,Toys Product 2,Toys,320.43,20,6408.59,194.55,637
2025-10-06,SKU_1082,Toys Product 2,Toys,320.43,17,5447.3,194.55,620
2025-10-07,SKU_1082,Toys Product 2,Toys,320.43,40,12817.18,194.55,580
2025-10-08,SKU_1082,Toys Product 2,Toys,320.43,22,7049.45,194.55,558
2025-10-09,SKU_1082,Toys Product 2,Toys,341.37,38,12972.18,194.55,520
2025-10-10,SKU_1082,Toys Product 2,Toys,319.08,18,5743.36,194.55,502
2025-10-11,SKU_1082,Toys Product 2,Toys,320.43,26,8331.17,194.55,476
2025-10-12,SKU_1082,Toys Product 2,Toys,320.43,55,17623.63,194.55,421
2025-10-13,SKU_1082,Toys Product 2,Toys,351.61,42,14767.43,194.55,379
2025-10-14,SKU_1082,Toys Product 2,Toys,320.43,45,14419.33,194.55,334
2025-10-15,SKU_1082,Toys Product 2,Toys,320.43,49,15701.05,194.55,285
2025-10-16,SKU_1082,Toys Product 2,Toys,320.43,24,7690.31,194.55,261
2025-10-17,SKU_1082,Toys Product 2,Toys,320.43,26,8331.17,194.55,235
2025-10-18,SKU_1082,Toys Product 2,Toys,320.43,40,12817.18,194.55,990
2025-10-19,SKU_1082,Toys Product 2,Toys,320.43,33,10574.18,194.55,957
2025-10-20,SKU_1082,Toys Product 2,Toys,307.2,46,14131.05,194.55,911
2025-10-21,SKU_1082,Toys Product 2,Toys,320.43,16,5126.87,194.55,895
2025-10-22,SKU_1082,Toys Product 2,Toys,320.43,15,4806.44,194.55,880
2025-10-23,SKU_1082,Toys Product 2,Toys,320.43,14,4486.01,194.55,866
2025-10-24,SKU_1082,Toys Product 2,Toys,320.43,24,7690.31,194.55,842
2025-10-25,SKU_1082,Toys Product 2,Toys,320.43,47,15060.19,194.55,795
2025-10-26,SKU_1082,Toys Product 2,Toys,320.43,28,8972.03,194.55,767
2025-10-27,SKU_1082,Toys Product 2,Toys,320.43,15,4806.44,194.55,752
2025-10-28,SKU_1082,Toys Product 2,Toys,320.43,16,5126.87,194.55,736
2025-10-29,SKU_1082,Toys Product 2,Toys,320.43,17,5447.3,194.55,719
2025-10-30,SKU_1082,Toys Product 2,Toys,320.43,40,12817.18,194.55,679
2025-10-31,SKU_1082,Toys Product 2,Toys,320.43,33,10574.18,194.55,646
2025-11-01,SKU_1082,Toys Product 2,Toys,320.43,33,10574.18,194.55,613
2025-11-02,SKU_1082,Toys Product 2,Toys,320.43,56,17944.06,194.55,557
2025-11-03,SKU_1082,Toys Product 2,Toys,320.43,51,16341.91,194.55,506
2025-11-04,SKU_1082,Toys Product 2,Toys,320.43,36,11535.46,194.55,470
2025-11-05,SKU_1082,Toys Product 2,Toys,330.71,27,8929.1,194.55,443
2025-11-06,SKU_1082,Toys Product 2,Toys,320.43,25,8010.74,194.55,418
2025-11-07,SKU_1082,Toys Product 2,Toys,307.56,44,13532.67,194.55,374
2025-11-08,SKU_1082,Toys Product 2,Toys,320.43,46,14739.76,194.55,328
2025-11-09,SKU_1082,Toys Product 2,Toys,317.95,63,20030.6,194.55,265
2025-11-10,SKU_1082,Toys Product 2,Toys,335.59,38,12752.28,194.55,227
2025-11-11,SKU_1082,Toys Product 2,Toys,320.43,44,14098.9,194.55,841
2025-11-12,SKU_1082,Toys Product 2,Toys,320.43,28,8972.03,194.55,813
2025-11-13,SKU_1082,Toys Product 2,Toys,320.43,29,9292.46,194.55,784
2025-11-14,SKU_1082,Toys Product 2,Toys,320.43,27,8651.6,194.55,757
2025-11-15,SKU_1082,Toys Product 2,Toys,320.43,61,19546.2,194.55,696
2025-11-16,SKU_1082,Toys Product 2,Toys,320.43,38,12176.32,194.55,658
2025-11-17,SKU_1082,Toys Product 2,Toys,320.43,50,16021.48,194.55,608
2025-11-18,SKU_1082,Toys Product 2,Toys,320.43,24,7690.31,194.55,584
2025-11-19,SKU_1082,Toys Product 2,Toys,320.43,33,10574.18,194.55,551
2025-11-20,SKU_1082,Toys Product 2,Toys,320.43,48,15380.62,194.55,503
2025-11-21,SKU_1082,Toys Product 2,Toys,320.43,49,15701.05,194.55,454
2025-11-22,SKU_1082,Toys Product 2,Toys,320.43,42,13458.04,194.55,412
2025-11-23,SKU_1082,Toys Product 2,Toys,320.43,26,8331.17,194.55,386
2025-11-24,SKU_1082,Toys Product 2,Toys,320.43,34,10894.6,194.55,352
2025-11-25,SKU_1082,Toys Product 2,Toys,320.43,25,8010.74,194.55,327
2025-11-26,SKU_1082,Toys Product 2,Toys,320.43,17,5447.3,194.55,310
2025-11-27,SKU_1082,Toys Product 2,Toys,320.43,44,14098.9,194.55,266
2025-11-28,SKU_1082,Toys Product 2,Toys,320.43,31,9933.32,194.55,235
2025-11-29,SKU_1082,Toys Product 2,Toys,320.43,35,11215.03,194.55,200
2025-11-30,SKU_1082,Toys Product 2,Toys,320.43,55,17623.63,194.55,1143
2025-12-01,SKU_1082,Toys Product 2,Toys,320.43,7,2243.01,194.55,1136
2025-12-02,SKU_1082,Toys Product 2,Toys,320.43,45,14419.33,194.55,1091
2025-12-03,SKU_1082,Toys Product 2,Toys,320.43,35,11215.03,194.55,1056
2025-12-04,SKU_1082,Toys Product 2,Toys,320.43,13,4165.58,194.55,1043
2025-12-05,SKU_1082,Toys Product 2,Toys,320.43,41,13137.61,194.55,1002
2025-12-06,SKU_1082,Toys Product 2,Toys,320.43,58,18584.91,194.55,944
2025-12-07,SKU_1082,Toys Product 2,Toys,320.43,48,15380.62,194.55,896
2025-12-08,SKU_1082,Toys Product 2,Toys,320.43,44,14098.9,194.55,852
2025-12-09,SKU_1082,Toys Product 2,Toys,320.43,39,12496.75,194.55,813
2025-12-10,SKU_1082,Toys Product 2,Toys,320.43,35,11215.03,194.55,778
2025-12-11,SKU_1082,Toys Product 2,Toys,320.43,27,8651.6,194.55,751
2025-12-12,SKU_1082,Toys Product 2,Toys,320.43,15,4806.44,194.55,736
2025-12-13,SKU_1082,Toys Product 2,Toys,320.43,14,4486.01,194.55,722
2025-12-14,SKU_1082,Toys Product 2,Toys,320.43,32,10253.75,194.55,690
2025-12-15,SKU_1082,Toys Product 2,Toys,320.43,46,14739.76,194.55,644
2025-12-16,SKU_1082,Toys Product 2,Toys,304.61,12,3655.26,194.55,632
2025-12-17,SKU_1082,Toys Product 2,Toys,289.44,35,10130.46,194.55,597
2025-12-18,SKU_1082,Toys Product 2,Toys,320.43,54,17303.2,194.55,543
2025-12-19,SKU_1082,Toys Product 2,Toys,320.43,38,12176.32,194.55,505
2025-12-20,SKU_1082,Toys Product 2,Toys,320.43,62,19866.63,194.55,443
2025-12-21,SKU_1082,Toys Product 2,Toys,320.43,40,12817.18,194.55,403
2025-12-22,SKU_1082,Toys Product 2,Toys,320.43,29,9292.46,194.55,374
