date,sku_id,product_name,category,price,units_sold,revenue,cost,inventory_on_hand,price_bucket,sku_segment
2025-05-08,SKU_1077,Books Product 17,Books,81.0,18,1457.97,48.43,517,Low,Tail
2025-05-09,SKU_1077,Books Product 17,Books,81.0,36,2915.95,48.43,481,Low,Tail
2025-05-10,SKU_1077,Books Product 17,Books,81.0,30,2429.95,48.43,451,Low,Tail
2025-05-11,SKU_1077,Books Product 17,Books,80.78,46,3716.09,48.43,405,Low,Tail
2025-05-12,SKU_1077,Books Product 17,Books,81.0,52,4211.92,48.43,353,Low,Tail
2025-05-13,SKU_1077,Books Product 17,Books,81.0,39,3158.94,48.43,314,Low,Tail
2025-05-14,SKU_1077,Books Product 17,Books,81.0,27,2186.96,48.43,287,Low,Tail
2025-05-15,SKU_1077,Books Product 17,Books,81.0,11,890.98,48.43,276,Low,Tail
2025-05-16,SKU_1077,Books Product 17,Books,81.34,24,1952.18,48.43,252,Low,Tail
2025-05-17,SKU_1077,Books Product 17,Books,81.0,39,3158.94,48.43,213,Low,Tail
2025-05-18,SKU_1077,Books Product 17,Books,81.0,63,5102.9,48.43,1020,Low,Tail
2025-05-19,SKU_1077,Books Product 17,Books,81.0,30,2429.95,48.43,990,Low,Tail
2025-05-20,SKU_1077,Books Product 17,Books,81.0,33,2672.95,48.43,957,Low,Tail
2025-05-21,SKU_1077,Books Product 17,Books,81.0,41,3320.94,48.43,916,Low,Tail
2025-05-22,SKU_1077,Books Product 17,Books,81.0,28,2267.96,48.43,888,Low,Tail
2025-05-23,SKU_1077,Books Product 17,Books,81.0,20,1619.97,48.43,868,Low,Tail
2025-05-24,SKU_1077,Books Product 17,Books,81.0,60,4859.91,48.43,808,Low,Tail
2025-05-25,SKU_1077,Books Product 17,Books,81.0,38,3077.94,48.43,770,Low,Tail
2025-05-26,SKU_1077,Books Product 17,Books,81.0,37,2996.94,48.43,733,Low,Tail
2025-05-27,SKU_1077,Books Product 17,Books,81.0,51,4130.92,48.43,682,Low,Tail
2025-05-28,SKU_1077,Books Product 17,Books,81.0,14,1133.98,48.43,668,Low,Tail
2025-05-29,SKU_1077,Books Product 17,Books,81.0,45,3644.93,48.43,623,Low,Tail
2025-05-30,SKU_1077,Books Product 17,Books,81.0,27,2186.96,48.43,596,Low,Tail
2025-05-31,SKU_1077,Books Product 17,Books,81.0,54,4373.92,48.43,542,Low,Tail
2025-06-01,SKU_1077,Books Product 17,Books,81.0,60,4859.91,48.43,482,Low,Tail
2025-06-02,SKU_1077,Books Product 17,Books,81.0,44,3563.93,48.43,438,Low,Tail
2025-06-03,SKU_1077,Books Product 17,Books,86.32,19,1640.05,48.43,419,Low,Tail
2025-06-04,SKU_1077,Books Product 17,Books,81.0,31,2510.95,48.43,388,Low,Tail
2025-06-05,SKU_1077,Books Product 17,Books,81.0,22,1781.97,48.43,366,Low,Tail
2025-06-06,SKU_1077,Books Product 17,Books,81.0,36,2915.95,48.43,330,Low,Tail
2025-06-07,SKU_1077,Books Product 17,Books,81.0,18,1457.97,48.43,312,Low,Tail
2025-06-08,SKU_1077,Books Product 17,Books,81.0,65,5264.9,48.43,247,Low,Tail
2025-06-09,SKU_1077,Books Product 17,Books,81.0,42,3401.94,48.43,205,Low,Tail
2025-06-10,SKU_1077,Books Product 17,Books,81.0,17,1376.97,48.43,891,Low,Tail
2025-06-11,SKU_1077,Books Product 17,Books,81.0,51,4130.92,48.43,840,Low,Tail
2025-06-12,SKU_1077,Books Product 17,Books,81.0,21,1700.97,48.43,819,Low,Tail
2025-06-13,SKU_1077,Books Product 17,Books,81.0,17,1376.97,48.43,802,Low,Tail
2025-06-14,SKU_1077,Books Product 17,Books,81.0,24,1943.96,48.43,778,Low,Tail
2025-06-15,SKU_1077,Books Product 17,Books,77.82,69,5369.68,48.43,709,Low,Tail
2025-06-16,SKU_1077,Books Product 17,Books,81.0,29,2348.96,48.43,680,Low,Tail
2025-06-17,SKU_1077,Books Product 17,Books,81.0,30,2429.95,48.43,650,Low,Tail
2025-06-18,SKU_1077,Books Product 17,Books,81.0,23,1862.97,48.43,627,Low,Tail
2025-06-19,SKU_1077,Books Product 17,Books,81.0,31,2510.95,48.43,596,Low,Tail
2025-06-20,SKU_1077,Books Product 17,Books,81.0,24,1943.96,48.43,572,Low,Tail
2025-06-21,SKU_1077,Books Product 17,Books,81.0,27,2186.96,48.43,545,Low,Tail
2025-06-22,SKU_1077,Books Product 17,Books,81.0,53,4292.92,48.43,492,Low,Tail
2025-06-23,SKU_1077,Books Product 17,Books,82.51,29,2392.91,48.43,463,Low,Tail
2025-06-24,SKU_1077,Books Product 17,Books,75.31,13,979.03,48.43,450,Low,Tail
2025-06-25,SKU_1077,Books Product 17,Books,81.0,31,2510.95,48.43,419,Low,Tail
2025-06-26,SKU_1077,Books Product 17,Books,81.0,42,3401.94,48.43,377,Low,Tail
2025-06-27,SKU_1077,Books Product 17,Books,81.0,49,3968.93,48.43,328,Low,Tail
2025-06-28,SKU_1077,Books Product 17,Books,81.0,22,1781.97,48.43,306,Low,Tail
2025-06-29,SKU_1077,Books Product 17,Books,81.0,45,3644.93,48.43,261,Low,Tail
2025-06-30,SKU_1077,Books Product 17,Books,85.24,24,2045.83,48.43,237,Low,Tail
2025-07-01,SKU_1077,Books Product 17,Books,81.0,21,1700.97,48.43,216,Low,Tail
2025-07-02,SKU_1077,Books Product 17,Books,81.0,21,1700.97,48.43,1140,Low,Tail
2025-07-03,SKU_1077,Books Product 17,Books,81.0,37,2996.94,48.43,1103,Low,Tail
2025-07-04,SKU_1077,Books Product 17,Books,81.0,18,1457.97,48.43,1085,Low,Tail
2025-07-05,SKU_1077,Books Product 17,Books,81.0,35,2834.95,48.43,1050,Low,Tail
2025-07-06,SKU_1077,Books Product 17,Books,81.0,15,1214.98,48.43,1035,Low,Tail
2025-07-07,SKU_1077,Books Product 17,Books,81.0,13,1052.98,48.43,1022,Low,Tail
2025-07-08,SKU_1077,Books Product 17,Books,81.0,50,4049.92,48.43,972,Low,Tail
2025-07-09,SKU_1077,Books Product 17,Books,81.0,32,2591.95,48.43,940,Low,Tail
2025-07-10,SKU_1077,Books Product 17,Books,81.0,46,3725.93,48.43,894,Low,Tail
2025-07-11,SKU_1077,Books Product 17,Books,81.0,30,2429.95,48.43,864,Low,Tail
2025-07-12,SKU_1077,Books Product 17,Books,80.63,41,3306.0,48.43,823,Low,Tail
2025-07-13,SKU_1077,Books Product 17,Books,81.0,29,2348.96,48.43,794,Low,Tail
2025-07-14,SKU_1077,Books Product 17,Books,81.0,15,1214.98,48.43,779,Low,Tail
2025-07-15,SKU_1077,Books Product 17,Books,81.0,50,4049.92,48.43,729,Low,Tail
2025-07-16,SKU_1077,Books Product 17,Books,72.95,49,3574.34,48.43,680,Low,Tail
2025-07-17,SKU_1077,Books Product 17,Books,81.0,40,3239.94,48.43,640,Low,Tail
2025-07-18,SKU_1077,Books Product 17,Books,81.0,46,3725.93,48.43,594,Low,Tail
2025-07-19,SKU_1077,Books Product 17,Books,81.0,58,4697.91,48.43,536,Low,Tail
2025-07-20,SKU_1077,Books Product 17,Books,81.0,29,2348.96,48.43,507,Low,Tail
2025-07-21,SKU_1077,Books Product 17,Books,81.0,42,3401.94,48.43,465,Low,Tail
2025-07-22,SKU_1077,Books Product 17,Books,81.0,39,3158.94,48.43,426,Low,Tail
2025-07-23,SKU_1077,Books Product 17,Books,81.0,32,2591.95,48.43,394,Low,Tail
2025-07-24,SKU_1077,Books Product 17,Books,81.0,49,3968.93,48.43,345,Low,Tail
2025-07-25,SKU_1077,Books Product 17,Books,81.0,39,3158.94,48.43,306,Low,Tail
2025-07-26,SKU_1077,Books Product 17,Books,81.0,16,1295.98,48.43,290,Low,Tail
2025-07-27,SKU_1077,Books Product 17,Books,73.21,60,4392.37,48.43,230,Low,Tail
2025-07-28,SKU_1077,Books Product 17,Books,81.0,25,2024.96,48.43,205,Low,Tail
2025-07-29,SKU_1077,Books Product 17,Books,78.8,30,2364.05,48.43,977,Low,Tail
2025-07-30,SKU_1077,Books Product 17,Books,81.0,32,2591.95,48.43,945,Low,Tail
2025-07-31,SKU_1077,Books Product 17,Books,81.0,11,890.98,48.43,934,Low,Tail
2025-08-01,SKU_1077,Books Product 17,Books,81.0,19,1538.97,48.43,915,Low,Tail
2025-08-02,SKU_1077,Books Product 17,Books,81.0,36,2915.95,48.43,879,Low,Tail
2025-08-03,SKU_1077,Books Product 17,Books,81.0,61,4940.91,48.43,818,Low,Tail
2025-08-04,SKU_1077,Books Product 17,Books,81.0,38,3077.94,48.43,780,Low,Tail
2025-08-05,SKU_1077,Books Product 17,Books,82.81,37,3064.04,48.43,743,Low,Tail
2025-08-06,SKU_1077,Books Product 17,Books,81.0,44,3563.93,48.43,699,Low,Tail
2025-08-07,SKU_1077,Books Product 17,Books,81.0,37,2996.94,48.43,662,Low,Tail
2025-08-08,SKU_1077,Books Product 17,Books,81.0,48,3887.93,48.43,614,Low,Tail
2025-08-09,SKU_1077,Books Product 17,Books,81.0,24,1943.96,48.43,590,Low,Tail
2025-08-10,SKU_1077,Books Product 17,Books,81.0,34,2753.95,48.43,556,Low,Tail
2025-08-11,SKU_1077,Books Product 17,Books,81.0,30,2429.95,48.43,526,Low,Tail
2025-08-12,SKU_1077,Books Product 17,Books,81.0,50,4049.92,48.43,476,Low,Tail
2025-08-13,SKU_1077,Books Product 17,Books,81.0,22,1781.97,48.43,454,Low,Tail
2025-08-14,SKU_1077,Books Product 17,Books,81.0,21,1700.97,48.43,433,Low,Tail
2025-08-15,SKU_1077,Books Product 17,Books,81.0,14,1133.98,48.43,419,Low,Tail
2025-08-16,SKU_1077,Books Product 17,Books,81.0,33,2672.95,48.43,386,Low,Tail
2025-08-17,SKU_1077,Books Product 17,Books,75.02,25,1875.52,48.43,361,Low,Tail
2025-08-18,SKU_1077,Books Product 17,Books,81.0,12,971.98,48.43,349,Low,Tail
2025-08-19,SKU_1077,Books Product 17,Books,81.0,24,1943.96,48.43,325,Low,Tail
2025-08-20,SKU_1077,Books Product 17,Books,81.0,43,3482.93,48.43,282,Low,Tail
2025-08-21,SKU_1077,Books Product 17,Books,81.0,14,1133.98,48.43,268,Low,Tail
2025-08-22,SKU_1077,Books Product 17,Books,81.0,42,3401.94,48.43,226,Low,Tail
2025-08-23,SKU_1077,Books Product 17,Books,81.0,19,1538.97,48.43,207,Low,Tail
2025-08-24,SKU_1077,Books Product 17,Books,81.0,29,2348.96,48.43,854,Low,Tail
2025-08-25,SKU_1077,Books Product 17,Books,81.0,16,1295.98,48.43,838,Low,Tail
2025-08-26,SKU_1077,Books Product 17,Books,81.0,19,1538.97,48.43,819,Low,Tail
2025-08-27,SKU_1077,Books Product 17,Books,81.0,29,2348.96,48.43,790,Low,Tail
2025-08-28,SKU_1077,Books Product 17,Books,81.0,37,2996.94,48.43,753,Low,Tail
2025-08-29,SKU_1077,Books Product 17,Books,81.0,25,2024.96,48.43,728,Low,Tail
2025-08-30,SKU_1077,Books Product 17,Books,81.0,44,3563.93,48.43,684,Low,Tail
2025-08-31,SKU_1077,Books Product 17,Books,79.23,56,4437.14,48.43,628,Low,Tail
2025-09-01,SKU_1077,Books Product 17,Books,81.0,44,3563.93,48.43,584,Low,Tail
2025-09-02,SKU_1077,Books Product 17,Books,81.0,37,2996.94,48.43,547,Low,Tail
2025-09-03,SKU_1077,Books Product 17,Books,81.0,27,2186.96,48.43,520,Low,Tail
2025-09-04,SKU_1077,Books Product 17,Books,81.0,29,2348.96,48.43,491,Low,Tail
2025-09-05,SKU_1077,Books Product 17,Books,73.9,33,2438.6,48.43,458,Low,Tail
2025-09-06,SKU_1077,Books Product 17,Books,81.0,33,2672.95,48.43,425,Low,Tail
2025-09-07,SKU_1077,Books Product 17,Books,81.0,55,4454.92,48.43,370,Low,Tail
2025-09-08,SKU_1077,Books Product 17,Books,81.0,16,1295.98,48.43,354,Low,Tail
2025-09-09,SKU_1077,Books Product 17,Books,81.0,37,2996.94,48.43,317,Low,Tail
2025-09-10,SKU_1077,Books Product 17,Books,81.0,50,4049.92,48.43,267,Low,Tail
2025-09-11,SKU_1077,Books Product 17,Books,83.33,33,2750.03,48.43,234,Low,Tail
2025-09-12,SKU_1077,Books Product 17,Books,81.0,34,2753.95,48.43,200,Low,Tail
2025-09-13,SKU_1077,Books Product 17,Books,81.0,62,5021.91,48.43,847,Low,Tail
2025-09-14,SKU_1077,Books Product 17,Books,81.0,49,3968.93,48.43,798,Low,Tail
2025-09-15,SKU_1077,Books Product 17,Books,81.0,25,2024.96,48.43,773,Low,Tail
2025-09-16,SKU_1077,Books Product 17,Books,81.0,13,1052.98,48.43,760,Low,Tail
2025-09-17,SKU_1077,Books Product 17,Books,81.0,51,4130.92,48.43,709,Low,Tail
2025-09-18,SKU_1077,Books Product 17,Books,81.0,19,1538.97,48.43,690,Low,Tail
2025-09-19,SKU_1077,Books Product 17,Books,81.0,36,2915.95,48.43,654,Low,Tail
2025-09-20,SKU_1077,Books Product 17,Books,81.0,50,4049.92,48.43,604,Low,Tail
2025-09-21,SKU_1077,Books Product 17,Books,81.0,55,4454.92,48.43,549,Low,Tail
2025-09-22,SKU_1077,Books Product 17,Books,81.0,44,3563.93,48.43,505,Low,Tail
2025-09-23,SKU_1077,Books Product 17,Books,81.0,42,3401.94,48.43,463,Low,Tail
2025-09-24,SKU_1077,Books Product 17,Books,81.0,42,3401.94,48.43,421,Low,Tail
2025-09-25,SKU_1077,Books Product 17,Books,81.0,19,1538.97,48.43,402,Low,Tail
2025-09-26,SKU_1077,Books Product 17,Books,81.0,9,728.99,48.43,393,Low,Tail
2025-09-27,SKU_1077,Books Product 17,Books,81.0,30,2429.95,48.43,363,Low,Tail
2025-09-28,SKU_1077,Books Product 17,Books,81.0,65,5264.9,48.43,298,Low,Tail
2025-09-29,SKU_1077,Books Product 17,Books,81.0,15,1214.98,48.43,283,Low,Tail
2025-09-30,SKU_1077,Books Product 17,Books,81.0,47,3806.93,48.43,236,Low,Tail
2025-10-01,SKU_1077,Books Product 17,Books,81.0,33,2672.95,48.43,203,Low,Tail
2025-10-02,SKU_1077,Books Product 17,Books,81.0,35,2834.95,48.43,830,Low,Tail
2025-10-03,SKU_1077,Books Product 17,Books,81.0,10,809.98,48.43,820,Low,Tail
2025-10-04,SKU_1077,Books Product 17,Books,81.0,36,2915.95,48.43,784,Low,Tail
2025-10-05,SKU_1077,Books Product 17,Books,81.0,23,1862.97,48.43,761,Low,Tail
2025-10-06,SKU_1077,Books Product 17,Books,81.0,33,2672.95,48.43,728,Low,Tail
2025-10-07,SKU_1077,Books Product 17,Books,81.0,32,2591.95,48.43,696,Low,Tail
2025-10-08,SKU_1077,Books Product 17,Books,81.0,12,971.98,48.43,684,Low,Tail
2025-10-09,SKU_1077,Books Product 17,Books,73.81,25,1845.15,48.43,659,Low,Tail
2025-10-10,SKU_1077,Books Product 17,Books,81.0,37,2996.94,48.43,622,Low,Tail
2025-10-11,SKU_1077,Books Product 17,Books,81.0,26,2105.96,48.43,596,Low,Tail
2025-10-12,SKU_1077,Books Product 17,Books,81.0,52,4211.92,48.43,544,Low,Tail
2025-10-13,SKU_1077,Books Product 17,Books,81.0,28,2267.96,48.43,516,Low,Tail
2025-10-14,SKU_1077,Books Product 17,Books,81.0,25,2024.96,48.43,491,Low,Tail
2025-10-15,SKU_1077,Books Product 17,Books,81.0,44,3563.93,48.43,447,Low,Tail
2025-10-16,SKU_1077,Books Product 17,Books,81.0,41,3320.94,48.43,406,Low,Tail
2025-10-17,SKU_1077,Books Product 17,Books,81.0,34,2753.95,48.43,372,Low,Tail
2025-10-18,SKU_1077,Books Product 17,Books,81.0,49,3968.93,48.43,323,Low,Tail
2025-10-19,SKU_1077,Books Product 17,Books,81.0,34,2753.95,48.43,289,Low,Tail
2025-10-20,SKU_1077,Books Product 17,Books,81.0,12,971.98,48.43,277,Low,Tail
2025-10-21,SKU_1077,Books Product 17,Books,81.0,12,971.98,48.43,265,Low,Tail
2025-10-22,SKU_1077,Books Product 17,Books,81.0,15,1214.98,48.43,250,Low,Tail
2025-10-23,SKU_1077,Books Product 17,Books,81.0,38,3077.94,48.43,212,Low,Tail
2025-10-24,SKU_1077,Books Product 17,Books,81.0,49,3968.93,48.43,684,Low,Tail
2025-10-25,SKU_1077,Books Product 17,Books,81.0,58,4697.91,48.43,626,Low,Tail
2025-10-26,SKU_1077,Books Product 17,Books,81.0,61,4940.91,48.43,565,Low,Tail
2025-10-27,SKU_1077,Books Product 17,Books,79.99,15,1199.87,48.43,550,Low,Tail
2025-10-28,SKU_1077,Books Product 17,Books,81.0,28,2267.96,48.43,522,Low,Tail
2025-10-29,SKU_1077,Books Product 17,Books,81.0,41,3320.94,48.43,481,Low,Tail
2025-10-30,SKU_1077,Books Product 17,Books,81.0,15,1214.98,48.43,466,Low,Tail
2025-10-31,SKU_1077,Books Product 17,Books,81.0,14,1133.98,48.43,452,Low,Tail
2025-11-01,SKU_1077,Books Product 17,Books,75.27,66,4967.79,48.43,386,Low,Tail
2025-11-02,SKU_1077,Books Product 17,Books,81.0,51,4130.92,48.43,335,Low,Tail
2025-11-03,SKU_1077,Books Product 17,Books,81.0,41,3320.94,48.43,294,Low,Tail
2025-11-04,SKU_1077,Books Product 17,Books,81.0,34,2753.95,48.43,260,Low,Tail
2025-11-05,SKU_1077,Books Product 17,Books,81.0,26,2105.96,48.43,234,Low,Tail
2025-11-06,SKU_1077,Books Product 17,Books,76.14,35,2665.01,48.43,747,Low,Tail
2025-11-07,SKU_1077,Books Product 17,Books,81.0,33,2672.95,48.43,714,Low,Tail
2025-11-08,SKU_1077,Books Product 17,Books,81.0,58,4697.91,48.43,656,Low,Tail
2025-11-09,SKU_1077,Books Product 17,Books,81.0,57,4616.91,48.43,599,Low,Tail
2025-11-10,SKU_1077,Books Product 17,Books,81.0,49,3968.93,48.43,550,Low,Tail
2025-11-11,SKU_1077,Books Product 17,Books,81.0,12,971.98,48.43,538,Low,Tail
2025-11-12,SKU_1077,Books Product 17,Books,73.64,52,3829.1,48.43,486,Low,Tail
2025-11-13,SKU_1077,Books Product 17,Books,81.0,19,1538.97,48.43,467,Low,Tail
2025-11-14,SKU_1077,Books Product 17,Books,81.0,12,971.98,48.43,455,Low,Tail
2025-11-15,SKU_1077,Books Product 17,Books,81.0,40,3239.94,48.43,415,Low,Tail
2025-11-16,SKU_1077,Books Product 17,Books,81.0,39,3158.94,48.43,376,Low,Tail
2025-11-17,SKU_1077,Books Product 17,Books,81.0,18,1457.97,48.43,358,Low,Tail
2025-11-18,SKU_1077,Books Product 17,Books,81.0,44,3563.93,48.43,314,Low,Tail
2025-11-19,SKU_1077,Books Product 17,Books,81.0,15,1214.98,48.43,299,Low,Tail
2025-11-20,SKU_1077,Books Product 17,Books,81.0,32,2591.95,48.43,267,Low,Tail
2025-11-21,SKU_1077,Books Product 17,Books,81.0,31,2510.95,48.43,236,Low,Tail
2025-11-22,SKU_1077,Books Product 17,Books,81.0,46,3725.93,48.43,814,Low,Tail
2025-11-23,SKU_1077,Books Product 17,Books,81.0,21,1700.97,48.43,793,Low,Tail
2025-11-24,SKU_1077,Books Product 17,Books,79.24,23,1822.62,48.43,770,Low,Tail
2025-11-25,SKU_1077,Books Product 17,Books,81.0,20,1619.97,48.43,750,Low,Tail
2025-11-26,SKU_1077,Books Product 17,Books,81.0,35,2834.95,48.43,715,Low,Tail
2025-11-27,SKU_1077,Books Product 17,Books,88.62,15,1329.26,48.43,700,Low,Tail
2025-11-28,SKU_1077,Books Product 17,Books,81.0,43,3482.93,48.43,657,Low,Tail
2025-11-29,SKU_1077,Books Product 17,Books,81.0,48,3887.93,48.43,609,Low,Tail
2025-11-30,SKU_1077,Books Product 17,Books,81.0,23,1862.97,48.43,586,Low,Tail
2025-12-01,SKU_1077,Books Product 17,Books,81.0,15,1214.98,48.43,571,Low,Tail
2025-12-02,SKU_1077,Books Product 17,Books,81.0,23,1862.97,48.43,548,Low,Tail
2025-12-03,SKU_1077,Books Product 17,Books,81.0,10,809.98,48.43,538,Low,Tail
2025-12-04,SKU_1077,Books Product 17,Books,81.0,9,728.99,48.43,529,Low,Tail
2025-12-05,SKU_1077,Books Product 17,Books,81.0,21,1700.97,48.43,508,Low,Tail
2025-12-06,SKU_1077,Books Product 17,Books,81.0,57,4616.91,48.43,451,Low,Tail
2025-12-07,SKU_1077,Books Product 17,Books,81.0,13,1052.98,48.43,438,Low,Tail
2025-12-08,SKU_1077,Books Product 17,Books,81.0,48,3887.93,48.43,390,Low,Tail
2025-12-09,SKU_1077,Books Product 17,Books,81.0,30,2429.95,48.43,360,Low,Tail
2025-12-10,SKU_1077,Books Product 17,Books,81.0,28,2267.96,48.43,332,Low,Tail
2025-12-11,SKU_1077,Books Product 17,Books,81.0,15,1214.98,48.43,317,Low,Tail
2025-12-12,SKU_1077,Books Product 17,Books,81.0,38,3077.94,48.43,279,Low,Tail
2025-12-13,SKU_1077,Books Product 17,Books,81.0,39,3158.94,48.43,240,Low,Tail
2025-12-14,SKU_1077,Books Product 17,Books,81.0,39,3158.94,48.43,201,Low,Tail
2025-12-15,SKU_1077,Books Product 17,Books,81.0,16,1295.98,48.43,740,Low,Tail
2025-12-16,SKU_1077,Books Product 17,Books,79.59,44,3502.16,48.43,696,Low,Tail
2025-12-17,SKU_1077,Books Product 17,Books,81.0,50,4049.92,48.43,646,Low,Tail
2025-12-18,SKU_1077,Books Product 17,Books,88.77,21,1864.16,48.43,625,Low,Tail
2025-12-19,SKU_1077,Books Product 17,Books,81.0,12,971.98,48.43,613,Low,Tail
2025-12-20,SKU_1077,Books Product 17,Books,81.0,43,3482.93,48.43,570,Low,Tail
2025-12-21,SKU_1077,Books Product 17,Books,81.0,15,1214.98,48.43,555,Low,Tail
2025-12-22,SKU_1077,Books Product 17,Books,81.0,30,2429.95,48.43,525,Low,Tail
2025-12-23,SKU_1077,Books Product 17,Books,81.0,49,3968.93,48.43,476,Low,Tail
2025-12-24,SKU_1077,Books Product 17,Books,81.0,29,2348.96,48.43,447,Low,Tail
2025-12-25,SKU_1077,Books Product 17,Books,81.0,21,1700.97,48.43,426,Low,Tail
2025-12-26,SKU_1077,Books Product 17,Books,81.0,41,3320.94,48.43,385,Low,Tail
2025-12-27,SKU_1077,Books Product 17,Books,81.0,52,4211.92,48.43,333,Low,Tail
2025-12-28,SKU_1077,Books Product 17,Books,83.78,54,4524.29,48.43,279,Low,Tail
2025-12-29,SKU_1077,Books Product 17,Books,81.53,17,1385.95,48.43,262,Low,Tail
2025-12-30,SKU_1077,Books Product 17,Books,81.0,36,2915.95,48.43,226,Low,Tail
2025-12-31,SKU_1077,Books Product 17,Books,81.0,19,1538.97,48.43,207,Low,Tail
2025-01-01,SKU_1078,Books Product 18,Books,492.97,37,18239.84,270.35,613,High,Top
2025-01-02,SKU_1078,Books Product 18,Books,492.97,29,14296.09,270.35,584,High,Top
2025-01-03,SKU_1078,Books Product 18,Books,492.97,29,14296.09,270.35,555,High,Top
2025-01-04,SKU_1078,Books Product 18,Books,492.97,48,23662.5,270.35,507,High,Top
2025-01-05,SKU_1078,Books Product 18,Books,492.97,41,20211.72,270.35,466,High,Top
2025-01-06,SKU_1078,Books Product 18,Books,495.68,33,16357.33,270.35,433,High,Top
2025-01-07,SKU_1078,Books Product 18,Books,492.97,16,7887.5,270.35,417,High,Top
2025-01-08,SKU_1078,Books Product 18,Books,492.97,10,4929.69,270.35,407,High,Top
2025-01-09,SKU_1078,Books Product 18,Books,492.97,45,22183.59,270.35,362,High,Top
2025-01-10,SKU_1078,Books Product 18,Books,492.97,39,19225.78,270.35,323,High,Top
2025-01-11,SKU_1078,Books Product 18,Books,492.97,58,28592.19,270.35,265,High,Top
2025-01-12,SKU_1078,Books Product 18,Books,492.97,28,13803.12,270.35,237,High,Top
2025-01-13,SKU_1078,Books Product 18,Books,492.97,15,7394.53,270.35,222,High,Top
2025-01-14,SKU_1078,Books Product 18,Books,492.97,26,12817.19,270.35,929,High,Top
2025-01-15,SKU_1078,Books Product 18,Books,492.97,8,3943.75,270.35,921,High,Top
2025-01-16,SKU_1078,Books Product 18,Books,537.94,37,19903.72,270.35,884,High,Top
2025-01-17,SKU_1078,Books Product 18,Books,492.97,16,7887.5,270.35,868,High,Top
2025-01-18,SKU_1078,Books Product 18,Books,492.97,14,6901.56,270.35,854,High,Top
2025-01-19,SKU_1078,Books Product 18,Books,492.97,50,24648.44,270.35,804,High,Top
2025-01-20,SKU_1078,Books Product 18,Books,496.71,37,18378.26,270.35,767,High,Top
2025-01-21,SKU_1078,Books Product 18,Books,492.97,25,12324.22,270.35,742,High,Top
2025-01-22,SKU_1078,Books Product 18,Books,492.97,13,6408.59,270.35,729,High,Top
2025-01-23,SKU_1078,Books Product 18,Books,492.97,24,11831.25,270.35,705,High,Top
2025-01-24,SKU_1078,Books Product 18,Books,492.97,19,9366.41,270.35,686,High,Top
2025-01-25,SKU_1078,Books Product 18,Books,492.97,58,28592.19,270.35,628,High,Top
2025-01-26,SKU_1078,Books Product 18,Books,492.95,51,25140.49,270.35,577,High,Top
2025-01-27,SKU_1078,Books Product 18,Books,492.97,20,9859.37,270.35,557,High,Top
2025-01-28,SKU_1078,Books Product 18,Books,492.97,27,13310.16,270.35,530,High,Top
2025-01-29,SKU_1078,Books Product 18,Books,492.97,24,11831.25,270.35,506,High,Top
2025-01-30,SKU_1078,Books Product 18,Books,492.97,26,12817.19,270.35,480,High,Top
2025-01-31,SKU_1078,Books Product 18,Books,492.97,49,24155.47,270.35,431,High,Top
2025-02-01,SKU_1078,Books Product 18,Books,492.97,64,31550.0,270.35,367,High,Top
2025-02-02,SKU_1078,Books Product 18,Books,492.97,30,14789.06,270.35,337,High,Top
2025-02-03,SKU_1078,Books Product 18,Books,492.97,10,4929.69,270.35,327,High,Top
2025-02-04,SKU_1078,Books Product 18,Books,492.97,18,8873.44,270.35,309,High,Top
2025-02-05,SKU_1078,Books Product 18,Books,492.97,32,15775.0,270.35,277,High,Top
2025-02-06,SKU_1078,Books Product 18,Books,492.97,33,16267.97,270.35,244,High,Top
2025-02-07,SKU_1078,Books Product 18,Books,492.97,20,9859.37,270.35,224,High,Top
2025-02-08,SKU_1078,Books Product 18,Books,492.97,33,16267.97,270.35,1093,High,Top
2025-02-09,SKU_1078,Books Product 18,Books,492.97,33,16267.97,270.35,1060,High,Top
2025-02-10,SKU_1078,Books Product 18,Books,492.97,48,23662.5,270.35,1012,High,Top
2025-02-11,SKU_1078,Books Product 18,Books,492.97,31,15282.03,270.35,981,High,Top
2025-02-12,SKU_1078,Books Product 18,Books,492.97,38,18732.81,270.35,943,High,Top
2025-02-13,SKU_1078,Books Product 18,Books,492.97,26,12817.19,270.35,917,High,Top
2025-02-14,SKU_1078,Books Product 18,Books,492.97,31,15282.03,270.35,886,High,Top
2025-02-15,SKU_1078,Books Product 18,Books,492.97,55,27113.28,270.35,831,High,Top
2025-02-16,SKU_1078,Books Product 18,Books,448.96,34,15264.78,270.35,797,High,Top
2025-02-17,SKU_1078,Books Product 18,Books,492.97,42,20704.69,270.35,755,High,Top
2025-02-18,SKU_1078,Books Product 18,Books,492.97,20,9859.37,270.35,735,High,Top
2025-02-19,SKU_1078,Books Product 18,Books,492.97,15,7394.53,270.35,720,High,Top
2025-02-20,SKU_1078,Books Product 18,Books,492.97,13,6408.59,270.35,707,High,Top
2025-02-21,SKU_1078,Books Product 18,Books,492.97,10,4929.69,270.35,697,High,Top
2025-02-22,SKU_1078,Books Product 18,Books,492.97,53,26127.34,270.35,644,High,Top
2025-02-23,SKU_1078,Books Product 18,Books,492.97,30,14789.06,270.35,614,High,Top
2025-02-24,SKU_1078,Books Product 18,Books,492.97,31,15282.03,270.35,583,High,Top
